match_id,minute,game_version,game_duration,blue_gold,red_gold,gold_diff,blue_xp,red_xp,xp_diff,blue_cs,red_cs,cs_diff,blue_kills,red_kills,kill_diff,blue_towers_destroyed,red_towers_destroyed,tower_diff,blue_dragons,red_dragons,dragon_diff,blue_dragons_to_soul,red_dragons_to_soul,blue_has_soul,red_has_soul,blue_elders,red_elders,blue_heralds,red_heralds,blue_barons,red_barons,blue_inhibs_alive,red_inhibs_alive,blue_nexus_turrets_alive,red_nexus_turrets_alive,blue_win
NA1_5644957010,22,16.18.817.5716,1427,49104,43836,5268,55294,50929,4365,660,677,-17,26,26,0,4,3,1,0,3,-3,4,1,0,0,0,0,1,0,0,0,3,3,2,2,1
NA1_5644957010,23,16.18.817.5716,1427,51286,44692,6594,58052,51642,6410,671,688,-17,29,26,3,4,3,1,1,3,-2,3,1,0,0,0,0,1,0,0,0,3,3,2,2,1
NA1_5644957010,24,16.18.817.5716,1427,52912,45603,7309,62164,52675,9489,689,706,-17,29,26,3,4,3,1,1,3,-2,3,1,0,0,0,0,1,0,1,0,3,3,2,2,1
NA1_5646501200,0,16.18.817.5716,1865,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,1,16.18.817.5716,1865,2519,2505,14,31,0,31,1,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,2,16.18.817.5716,1865,4759,3381,1378,2410,1582,828,32,15,17,2,0,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,3,16.18.817.5716,1865,6010,5637,373,4091,4367,-276,52,52,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,4,16.18.817.5716,1865,8420,7315,1105,6552,5942,610,79,70,9,5,3,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,5,16.18.817.5716,1865,9839,8822,1017,9224,8070,1154,119,111,8,5,3,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,6,16.18.817.5716,1865,11940,9964,1976,11179,9414,1765,148,134,14,7,3,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,7,16.18.817.5716,1865,13439,11862,1577,12851,11959,892,179,175,4,8,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,8,16.18.817.5716,1865,15377,14084,1293,15040,13929,1111,212,200,12,9,6,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,9,16.18.817.5716,1865,16618,16495,123,16525,16800,-275,241,239,2,9,8,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,10,16.18.817.5716,1865,18288,18264,24,19115,19889,-774,283,289,-6,9,8,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,11,16.18.817.5716,1865,21027,20093,934,21882,21652,230,324,318,6,11,9,2,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,12,16.18.817.5716,1865,22519,22048,471,23686,24814,-1128,350,354,-4,11,10,1,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,13,16.18.817.5716,1865,23514,26516,-3002,25371,29149,-3778,366,398,-32,11,14,-3,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,14,16.18.817.5716,1865,24905,28561,-3656,27758,32022,-4264,403,433,-30,11,15,-4,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,15,16.18.817.5716,1865,26843,30439,-3596,30389,34719,-4330,437,470,-33,12,16,-4,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,16,16.18.817.5716,1865,28855,33036,-4181,33451,38176,-4725,470,508,-38,13,18,-5,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,17,16.18.817.5716,1865,30548,34775,-4227,35685,40837,-5152,511,556,-45,13,18,-5,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5646501200,18,16.18.817.5716,1865,32636,38484,-5848,37854,45385,-7531,546,587,-41,13,21,-8,1,1,0,1,1,0,3,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5646501200,19,16.18.817.5716,1865,34232,40746,-6514,40224,47745,-7521,582,624,-42,13,21,-8,1,3,-2,1,1,0,3,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5646501200,20,16.18.817.5716,1865,36169,42526,-6357,43583,50229,-6646,634,659,-25,13,21,-8,1,3,-2,1,1,0,3,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5646501200,21,16.18.817.5716,1865,37131,46046,-8915,44396,56398,-12002,647,680,-33,13,24,-11,1,3,-2,1,1,0,3,3,0,0,0,0,0,1,0,1,3,3,2,2,0
NA1_5646501200,22,16.18.817.5716,1865,39528,48631,-9103,46284,60799,-14515,680,742,-62,13,25,-12,2,4,-2,1,2,-1,3,2,0,0,0,0,0,1,0,1,3,3,2,2,0
NA1_5646501200,23,16.18.817.5716,1865,42888,53949,-11061,49556,65196,-15640,696,763,-67,15,30,-15,2,7,-5,1,2,-1,3,2,0,0,0,0,0,1,0,1,1,3,2,2,0
NA1_5646501200,24,16.18.817.5716,1865,44546,55404,-10858,52780,66647,-13867,743,787,-44,15,30,-15,2,7,-5,1,2,-1,3,2,0,0,0,0,0,1,0,1,1,3,2,2,0
NA1_5646501200,25,16.18.817.5716,1865,49763,56583,-6820,59028,67948,-8920,783,806,-23,19,30,-11,2,7,-5,1,2,-1,3,2,0,0,0,0,0,1,0,1,1,3,2,2,0
NA1_5646501200,26,16.18.817.5716,1865,51548,57939,-6391,61945,69337,-7392,831,833,-2,19,30,-11,2,7,-5,1,2,-1,3,2,0,0,0,0,0,1,0,1,1,3,2,2,0
NA1_5646501200,27,16.18.817.5716,1865,55156,60433,-5277,64398,72719,-8321,872,865,7,19,32,-13,4,7,-3,1,3,-2,3,1,0,0,0,0,0,1,0,1,1,3,2,2,0
NA1_5646501200,28,16.18.817.5716,1865,56978,63749,-6771,66913,78773,-11860,893,900,-7,20,33,-13,4,8,-4,1,3,-2,3,1,0,0,0,0,0,1,0,2,3,3,2,2,0
NA1_5646501200,29,16.18.817.5716,1865,60167,66696,-6529,71750,82780,-11030,918,924,-6,22,35,-13,4,8,-4,1,3,-2,3,1,0,0,0,0,0,1,0,2,1,3,2,2,0
NA1_5646501200,30,16.18.817.5716,1865,62124,68222,-6098,74898,84281,-9383,966,950,16,22,35,-13,4,9,-5,1,3,-2,3,1,0,0,0,0,0,1,0,2,0,3,2,2,0
NA1_5646501200,31,16.18.817.5716,1865,64052,72528,-8476,77269,90972,-13703,986,972,14,23,40,-17,4,9,-5,1,3,-2,3,1,0,0,0,0,0,1,0,2,0,3,0,2,0
NA1_5646501200,31,16.18.817.5716,1865,64095,72623,-8528,77269,90972,-13703,986,972,14,23,40,-17,4,9,-5,1,3,-2,3,1,0,0,0,0,0,1,0,2,0,3,0,2,0
NA1_5641280770,0,16.18.817.5716,1423,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,1,16.18.817.5716,1423,3000,3282,-282,26,54,-28,0,1,-1,1,2,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,2,16.18.817.5716,1423,4366,4381,-15,2610,2110,500,41,29,12,1,2,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,3,16.18.817.5716,1423,6597,6727,-130,4490,4697,-207,65,57,8,3,5,-2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,4,16.18.817.5716,1423,8945,8361,584,6720,6213,507,102,75,27,5,6,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,5,16.18.817.5716,1423,10544,10563,-19,8407,8326,81,126,104,22,6,9,-3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,6,16.18.817.5716,1423,11812,12629,-817,10222,11473,-1251,154,152,2,6,10,-4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,7,16.18.817.5716,1423,12953,14634,-1681,11765,13414,-1649,178,175,3,6,12,-6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,8,16.18.817.5716,1423,14726,16749,-2023,14038,15630,-1592,211,215,-4,7,13,-6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,9,16.18.817.5716,1423,17101,19684,-2583,16409,18350,-1941,246,250,-4,9,17,-8,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,10,16.18.817.5716,1423,19514,22287,-2773,18550,20961,-2411,272,290,-18,11,20,-9,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,11,16.18.817.5716,1423,20599,24584,-3985,20141,24278,-4137,296,334,-38,11,22,-11,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,12,16.18.817.5716,1423,21845,28337,-6492,21897,28325,-6428,320,374,-54,11,25,-14,0,1,-1,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,13,16.18.817.5716,1423,24810,29800,-4990,25521,29472,-3951,347,382,-35,13,26,-13,0,1,-1,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,14,16.18.817.5716,1423,26195,32180,-5985,26921,32430,-5509,369,426,-57,13,27,-14,0,2,-2,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,15,16.18.817.5716,1423,27386,35038,-7652,28589,34521,-5932,395,465,-70,13,27,-14,0,3,-3,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,16,16.18.817.5716,1423,29793,38150,-8357,31148,37776,-6628,410,494,-84,15,29,-14,0,5,-5,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,17,16.18.817.5716,1423,32299,39539,-7240,33789,39255,-5466,429,521,-92,17,29,-12,0,5,-5,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5641280770,18,16.18.817.5716,1423,35802,41174,-5372,36510,40967,-4457,460,537,-77,18,30,-12,1,5,-4,1,1,0,3,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5641280770,19,16.18.817.5716,1423,38121,43658,-5537,40233,43324,-3091,503,585,-82,19,30,-11,1,6,-5,1,1,0,3,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5641280770,20,16.18.817.5716,1423,40768,45666,-4898,43567,45882,-2315,540,615,-75,21,31,-10,1,6,-5,1,1,0,3,3,0,0,0,0,0,1,0,0,3,3,2,2,0
NA1_5641280770,21,16.18.817.5716,1423,42123,50076,-7953,44741,53251,-8510,542,633,-91,22,36,-14,1,6,-5,1,1,0,3,3,0,0,0,0,0,1,0,1,3,3,2,2,0
NA1_5641280770,22,16.18.817.5716,1423,43696,52180,-8484,47190,56643,-9453,582,697,-115,22,36,-14,1,6,-5,1,1,0,3,3,0,0,0,0,0,1,0,1,3,3,2,2,0
NA1_5641280770,23,16.18.817.5716,1423,45706,55967,-10261,48964,61089,-12125,607,738,-131,22,39,-17,2,8,-6,1,2,-1,3,2,0,0,0,0,0,1,0,1,3,3,2,2,0
NA1_5641280770,24,16.18.817.5716,1423,47686,59789,-12103,51771,65317,-13546,608,752,-144,24,44,-20,2,8,-6,1,2,-1,3,2,0,0,0,0,0,1,0,1,1,3,0,2,0
NA1_5643940265,0,16.18.817.5716,953,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643940265,1,16.18.817.5716,953,2530,2500,30,62,0,62,1,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643940265,2,16.18.817.5716,953,3883,3852,31,2711,2516,195,41,39,2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643940265,3,16.18.817.5716,953,5403,6306,-903,5069,5045,24,79,74,5,0,2,-2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643940265,4,16.18.817.5716,953,6664,8069,-1405,6868,7452,-584,107,114,-7,0,3,-3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643940265,5,16.18.817.5716,953,7777,9491,-1714,8581,9604,-1023,131,147,-16,0,3,-3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643940265,6,16.18.817.5716,953,9888,10739,-851,11068,11406,-338,174,178,-4,1,3,-2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643940265,7,16.18.817.5716,953,11255,12162,-907,13168,13818,-650,209,215,-6,1,3,-2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643940265,8,16.18.817.5716,953,12809,13578,-769,15490,15897,-407,241,255,-14,2,3,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643940265,9,16.18.817.5716,953,14496,15200,-704,18209,18150,59,289,294,-5,2,3,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643940265,10,16.18.817.5716,953,16172,16666,-494,20749,20602,147,324,332,-8,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643940265,11,16.18.817.5716,953,18175,19203,-1028,22392,22820,-428,343,356,-13,4,6,-2,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643940265,12,16.18.817.5716,953,20039,21405,-1366,25825,25142,683,380,391,-11,5,7,-2,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643940265,13,16.18.817.5716,953,21865,23757,-1892,28210,28128,82,429,432,-3,5,9,-4,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643940265,14,16.18.817.5716,953,23685,26096,-2411,30605,31035,-430,459,468,-9,6,9,-3,0,1,-1,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643940265,15,16.18.817.5716,953,24936,29065,-4129,32175,34268,-2093,474,504,-30,6,11,-5,0,2,-2,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5643940265,16,16.18.817.5716,953,26407,31178,-4771,34362,37167,-2805,515,533,-18,6,13,-7,0,2,-2,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,0,16.18.817.5716,1880,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,1,16.18.817.5716,1880,2510,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,2,16.18.817.5716,1880,4482,4317,165,2535,2204,331,36,35,1,2,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,3,16.18.817.5716,1880,5939,6105,-166,4814,4845,-31,72,75,-3,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,4,16.18.817.5716,1880,7194,7548,-354,6806,6554,252,103,100,3,2,3,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,5,16.18.817.5716,1880,8411,8941,-530,8641,8728,-87,129,133,-4,2,3,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,6,16.18.817.5716,1880,9806,11315,-1509,10897,11254,-357,169,164,5,2,6,-4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,7,16.18.817.5716,1880,11411,13166,-1755,12633,13700,-1067,192,196,-4,3,8,-5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,8,16.18.817.5716,1880,13048,14499,-1451,15236,15910,-674,236,232,4,3,8,-5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,9,16.18.817.5716,1880,15841,15819,22,17247,17515,-268,255,261,-6,6,8,-2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,10,16.18.817.5716,1880,17384,16894,490,19609,18777,832,289,278,11,6,8,-2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,11,16.18.817.5716,1880,19304,18535,769,22362,21398,964,327,314,13,7,9,-2,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,12,16.18.817.5716,1880,20766,20783,-17,23924,23759,165,350,349,1,7,10,-3,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,13,16.18.817.5716,1880,22683,22242,441,26572,25422,1150,377,377,0,8,10,-2,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,14,16.18.817.5716,1880,24600,24741,-141,28953,28994,-41,409,402,7,9,12,-3,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,15,16.18.817.5716,1880,26227,26615,-388,31108,31870,-762,441,450,-9,9,12,-3,0,0,0,0,1,-1,4,3,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,16,16.18.817.5716,1880,29377,28346,1031,34451,33827,624,471,473,-2,11,13,-2,1,0,1,0,2,-2,4,2,0,0,0,0,0,0,0,0,3,3,2,2,0
NA1_5644002556,17,16.18.817.5716,1880,32085,29672,2413,37362,35336,2026,491,496,-5,14,13,1,1,0,1,0,2,-2,4,2,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5644002556,18,16.18.817.5716,1880,34160,33107,1053,40048,40055,-7,528,553,-25,15,15,0,1,1,0,0,2,-2,4,2,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5644002556,19,16.18.817.5716,1880,36619,34802,1817,43836,41959,1877,583,584,-1,16,15,1,2,2,0,0,2,-2,4,2,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5644002556,20,16.18.817.5716,1880,37987,36895,1092,45657,44868,789,612,624,-12,16,16,0,2,2,0,0,2,-2,4,2,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5644002556,21,16.18.817.5716,1880,39114,38735,379,46760,46630,130,629,643,-14,16,17,-1,2,2,0,0,2,-2,4,2,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5644002556,22,16.18.817.5716,1880,41220,40883,337,49646,50311,-665,668,688,-20,17,18,-1,2,2,0,0,3,-3,4,1,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5644002556,23,16.18.817.5716,1880,42860,42411,449,51224,52105,-881,691,722,-31,17,18,-1,3,2,1,0,3,-3,4,1,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5644002556,24,16.18.817.5716,1880,44620,45304,-684,52482,55201,-2719,702,741,-39,18,21,-3,3,2,1,0,3,-3,4,1,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5644002556,25,16.18.817.5716,1880,46460,46717,-257,55135,57274,-2139,749,775,-26,18,21,-3,3,2,1,0,3,-3,4,1,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5644002556,26,16.18.817.5716,1880,48317,48120,197,56244,59123,-2879,759,786,-27,19,22,-3,3,2,1,0,3,-3,4,1,0,0,0,0,1,0,0,0,3,3,2,2,0
NA1_5644002556,27,16.18.817.5716,1880,49371,51260,-1889,56829,62343,-5514,769,798,-29,19,25,-6,3,3,0,0,4,-4,4,0,0,1,0,0,1,0,0,0,3,3,2,2,0
NA1_5644002556,28,16.18.817.5716,1880,51319,53034,-1715,58625,64397,-5772,780,817,-37,20,26,-6,3,3,0,0,4,-4,4,0,0,1,0,0,1,0,0,0,3,3,2,2,0
NA1_5644002556,29,16.18.817.5716,1880,52554,54351,-1797,60099,65780,-5681,803,842,-39,20,26,-6,3,3,0,0,4,-4,4,0,0,1,0,0,1,0,0,0,3,3,2,2,0
NA1_5644002556,30,16.18.817.5716,1880,53794,58913,-5119,61215,72606,-11391,820,871,-51,20,29,-9,4,3,1,0,4,-4,4,0,0,1,0,0,1,0,0,1,3,3,2,2,0
NA1_5644002556,31,16.18.817.5716,1880,54522,64385,-9863,62083,78399,-16316,823,911,-88,20,34,-14,4,5,-1,0,4,-4,4,0,0,1,0,0,1,0,0,1,3,3,2,2,0
NA1_5644002556,31,16.18.817.5716,1880,54738,65534,-10796,62083,79429,-17346,823,912,-89,20,35,-15,4,5,-1,0,4,-4,4,0,0,1,0,0,1,0,0,1,2,3,0,2,0
NA1_5642605414,0,16.18.817.5716,1422,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642605414,1,16.18.817.5716,1422,2505,2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642605414,2,16.18.817.5716,1422,3781,3862,-81,2411,2482,-71,38,41,-3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642605414,3,16.18.817.5716,1422,5087,5244,-157,4641,4933,-292,69,74,-5,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642605414,4,16.18.817.5716,1422,7259,6721,538,6926,6606,320,107,100,7,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642605414,5,16.18.817.5716,1422,8462,7742,720,8393,8040,353,136,121,15,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642605414,6,16.18.817.5716,1422,9911,9956,-45,9931,9978,-47,153,149,4,2,3,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642605414,7,16.18.817.5716,1422,11454,11546,-92,12132,12549,-417,192,192,0,2,3,-1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642605414,8,16.18.817.5716,1422,14092,14533,-441,14440,14041,399,218,205,13,6,7,-1,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642605414,9,16.18.817.5716,1422,15509,17025,-1516,16772,17008,-236,255,244,11,6,9,-3,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642605414,10,16.18.817.5716,1422,17064,18352,-1288,19221,19142,79,299,279,20,6,9,-3,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642605414,11,16.18.817.5716,1422,20371,19999,372,21715,20501,1214,324,291,33,10,11,-1,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642605414,12,16.18.817.5716,1422,21918,21144,774,23766,22108,1658,356,315,41,11,11,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642605414,13,16.18.817.5716,1422,24603,23123,1480,27040,24847,2193,406,353,53,12,12,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642605414,14,16.18.817.5716,1422,26857,25184,1673,29785,27188,2597,430,380,50,14,13,1,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642605414,15,16.18.817.5716,1422,29403,26402,3001,33200,29060,4140,455,408,47,17,13,4,0,0,0,2,0,2,2,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5642605414,16,16.18.817.5716,1422,31625,28586,3039,35158,31758,3400,484,443,41,17,14,3,1,0,1,2,0,2,2,4,0,0,0,0,1,0,0,0,3,3,2,2,1
NA1_5642605414,17,16.18.817.5716,1422,35046,30084,4962,39628,33861,5767,534,480,54,19,14,5,2,0,2,2,0,2,2,4,0,0,0,0,1,0,0,0,3,3,2,2,1
NA1_5642605414,18,16.18.817.5716,1422,37880,31553,6327,42616,35949,6667,569,507,62,21,14,7,3,0,3,2,0,2,2,4,0,0,0,0,1,0,0,0,3,3,2,2,1
NA1_5642605414,19,16.18.817.5716,1422,39698,34262,5436,44738,38613,6125,602,539,63,22,15,7,3,0,3,2,0,2,2,4,0,0,0,0,1,0,0,0,3,3,2,2,1
NA1_5642605414,20,16.18.817.5716,1422,42969,36256,6713,48732,40264,8468,622,546,76,27,16,11,3,0,3,3,0,3,1,4,0,0,0,0,1,0,0,0,3,3,2,2,1
NA1_5642605414,21,16.18.817.5716,1422,45260,37504,7756,51035,41943,9092,659,574,85,27,16,11,4,0,4,3,0,3,1,4,0,0,0,0,1,0,0,0,3,3,2,2,1
NA1_5642605414,22,16.18.817.5716,1422,50189,38586,11603,54861,43211,11650,698,592,106,30,16,14,7,0,7,3,0,3,1,4,0,0,0,0,1,0,0,0,3,2,2,2,1
NA1_5642605414,23,16.18.817.5716,1422,51184,39649,11535,55916,44915,11001,709,610,99,30,16,14,7,0,7,3,0,3,1,4,0,0,0,0,1,0,0,0,3,2,2,2,1
NA1_5642605414,24,16.18.817.5716,1422,55042,41680,13362,62618,47977,14641,727,619,108,34,18,16,8,0,8,3,0,3,1,4,0,0,0,0,1,0,1,0,3,1,2,2,1
NA1_5639823719,0,16.18.816.5012,2171,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5639823719,1,16.18.816.5012,2171,2505,2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5639823719,2,16.18.816.5012,2171,3652,4673,-1021,1963,2648,-685,30,40,-10,0,2,-2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5639823719,3,16.18.816.5012,2171,5277,6222,-945,4567,4629,-62,77,67,10,0,3,-3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
NA1_5639823719,4,16.18.816.5012,2171,6728,8097,-1369,6552,6941,-389,118,110,8,0,4,-4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,2,2,1
